source_class_id,source_class_name,target_context_class_id,target_context_class_name,compatibility_score,compatibility_level
52,lettuce,35,fish,0.06745,high
52,lettuce,36,french beans,0.02639,medium
52,lettuce,37,french fries,0.09971,high
52,lettuce,38,fried meat,0.05865,high
52,lettuce,39,garlic,0.01466,medium
52,lettuce,40,ginger,0.0,low
52,lettuce,41,grape,0.02639,medium
52,lettuce,42,green beans,0.0088,medium
52,lettuce,43,hamburg,0.00293,medium
52,lettuce,44,hanamaki baozi,0.0088,medium
52,lettuce,45,ice cream,0.08211,high
52,lettuce,46,juice,0.0176,medium
52,lettuce,47,kelp,0.0,low
52,lettuce,48,king oyster mushroom,0.00587,medium
52,lettuce,49,kiwi,0.00587,medium
52,lettuce,50,lamb,0.01466,medium
52,lettuce,51,lemon,0.06745,high
52,lettuce,53,mango,0.00293,medium
52,lettuce,54,melon,0.0,low
52,lettuce,55,milk,0.00293,medium
52,lettuce,56,milkshake,0.0,low
52,lettuce,57,noodles,0.01173,medium
52,lettuce,58,okra,0.00293,medium
52,lettuce,59,olives,0.01173,medium
52,lettuce,60,onion,0.19355,high
52,lettuce,61,orange,0.01466,medium
52,lettuce,62,other ingredients,0.06158,high
52,lettuce,63,oyster mushroom,0.00293,medium
52,lettuce,64,pasta,0.02639,medium
52,lettuce,65,peach,0.0,low
52,lettuce,66,peanut,0.0,low
52,lettuce,67,pear,0.00293,medium
52,lettuce,68,pepper,0.08211,high
52,lettuce,69,pie,0.09677,high
52,lettuce,70,pineapple,0.00587,medium
52,lettuce,71,pizza,0.00293,medium
52,lettuce,72,popcorn,0.0,low
52,lettuce,73,pork,0.07331,high
52,lettuce,74,potato,0.08798,high
52,lettuce,75,pudding,0.0,low
52,lettuce,76,pumpkin,0.0088,medium
52,lettuce,77,rape,0.01173,medium
52,lettuce,78,raspberry,0.00293,medium
52,lettuce,79,red beans,0.00587,medium
52,lettuce,80,rice,0.05279,high
52,lettuce,81,salad,0.00587,medium
52,lettuce,82,sauce,0.2434,high
52,lettuce,83,sausage,0.04985,medium
52,lettuce,84,seaweed,0.0,low
52,lettuce,85,shellfish,0.0,low
52,lettuce,86,shiitake,0.00587,medium
52,lettuce,87,shrimp,0.01466,medium
52,lettuce,88,snow peas,0.0,low
52,lettuce,89,soup,0.01466,medium
52,lettuce,90,soy,0.00293,medium
52,lettuce,91,spring onion,0.02639,medium
52,lettuce,92,steak,0.29619,high
52,lettuce,93,strawberry,0.0176,medium
52,lettuce,94,tea,0.0,low
52,lettuce,95,tofu,0.00293,medium
52,lettuce,96,tomato,0.60411,high
52,lettuce,97,walnut,0.0,low
52,lettuce,98,watermelon,0.00293,medium
52,lettuce,99,white button mushroom,0.02053,medium
52,lettuce,100,white radish,0.00587,medium
52,lettuce,101,wine,0.01173,medium
52,lettuce,102,wonton dumplings,0.00293,medium
53,mango,0,almond,0.0,low
53,mango,1,apple,0.05556,high
53,mango,2,apricot,0.0,low
53,mango,3,asparagus,0.0,low
53,mango,4,avocado,0.0,low
53,mango,5,bamboo shoots,0.0,low
53,mango,6,banana,0.22222,high
53,mango,7,bean sprouts,0.0,low
53,mango,8,biscuit,0.0,low
53,mango,9,blueberry,0.05556,high
53,mango,10,bread,0.11111,high
53,mango,11,broccoli,0.0,low
53,mango,12,cabbage,0.0,low
53,mango,13,cake,0.16667,high
53,mango,14,candy,0.0,low
53,mango,15,carrot,0.05556,high
53,mango,16,cashew,0.0,low
53,mango,17,cauliflower,0.0,low
53,mango,18,celery stick,0.0,low
53,mango,19,cheese butter,0.11111,high
53,mango,20,cherry,0.05556,high
53,mango,21,chicken duck,0.11111,high
53,mango,22,chocolate,0.0,low
53,mango,23,cilantro mint,0.11111,high
53,mango,24,coffee,0.0,low
53,mango,25,corn,0.0,low
53,mango,26,crab,0.0,low
53,mango,27,cucumber,0.0,low
53,mango,28,date,0.0,low
53,mango,29,dried cranberries,0.0,low
53,mango,30,egg,0.0,low
53,mango,31,egg tart,0.0,low
53,mango,32,eggplant,0.0,low
53,mango,33,enoki mushroom,0.0,low
53,mango,34,fig,0.0,low
53,mango,35,fish,0.05556,high
53,mango,36,french beans,0.0,low
53,mango,37,french fries,0.0,low
53,mango,38,fried meat,0.05556,high
53,mango,39,garlic,0.0,low
53,mango,40,ginger,0.0,low
53,mango,41,grape,0.05556,high
53,mango,42,green beans,0.0,low
53,mango,43,hamburg,0.0,low
53,mango,44,hanamaki baozi,0.0,low
53,mango,45,ice cream,0.05556,high
53,mango,46,juice,0.11111,high
53,mango,47,kelp,0.0,low
53,mango,48,king oyster mushroom,0.0,low
53,mango,49,kiwi,0.05556,high
53,mango,50,lamb,0.0,low
53,mango,51,lemon,0.11111,high
53,mango,52,lettuce,0.05556,high
53,mango,54,melon,0.0,low
53,mango,55,milk,0.0,low
53,mango,56,milkshake,0.05556,high
53,mango,57,noodles,0.0,low
53,mango,58,okra,0.0,low
53,mango,59,olives,0.0,low
53,mango,60,onion,0.0,low
53,mango,61,orange,0.05556,high
53,mango,62,other ingredients,0.0,low
53,mango,63,oyster mushroom,0.0,low
53,mango,64,pasta,0.0,low
53,mango,65,peach,0.0,low
53,mango,66,peanut,0.0,low
53,mango,67,pear,0.0,low
53,mango,68,pepper,0.05556,high
53,mango,69,pie,0.16667,high
53,mango,70,pineapple,0.11111,high
53,mango,71,pizza,0.0,low
53,mango,72,popcorn,0.0,low
53,mango,73,pork,0.05556,high
53,mango,74,potato,0.0,low
53,mango,75,pudding,0.0,low
53,mango,76,pumpkin,0.0,low
53,mango,77,rape,0.0,low
53,mango,78,raspberry,0.0,low
53,mango,79,red beans,0.0,low
53,mango,80,rice,0.11111,high
53,mango,81,salad,0.0,low
53,mango,82,sauce,0.11111,high
53,mango,83,sausage,0.0,low
53,mango,84,seaweed,0.0,low
53,mango,85,shellfish,0.0,low
53,mango,86,shiitake,0.0,low
53,mango,87,shrimp,0.0,low
53,mango,88,snow peas,0.0,low
53,mango,89,soup,0.0,low
53,mango,90,soy,0.05556,high
53,mango,91,spring onion,0.0,low
53,mango,92,steak,0.11111,high
53,mango,93,strawberry,0.38889,high
53,mango,94,tea,0.0,low
53,mango,95,tofu,0.0,low
53,mango,96,tomato,0.05556,high
53,mango,97,walnut,0.0,low
53,mango,98,watermelon,0.0,low
53,mango,99,white button mushroom,0.0,low
53,mango,100,white radish,0.0,low
53,mango,101,wine,0.0,low
53,mango,102,wonton dumplings,0.0,low
54,melon,0,almond,0.0,low
54,melon,1,apple,0.0,low
54,melon,2,apricot,0.0,low
54,melon,3,asparagus,0.0,low
54,melon,4,avocado,0.0,low
54,melon,5,bamboo shoots,0.0,low
54,melon,6,banana,0.05882,high
54,melon,7,bean sprouts,0.0,low
54,melon,8,biscuit,0.0,low
54,melon,9,blueberry,0.05882,high
54,melon,10,bread,0.17647,high
54,melon,11,broccoli,0.0,low
54,melon,12,cabbage,0.05882,high
54,melon,13,cake,0.0,low
54,melon,14,candy,0.0,low
54,melon,15,carrot,0.05882,high
54,melon,16,cashew,0.0,low
54,melon,17,cauliflower,0.0,low
54,melon,18,celery stick,0.0,low
54,melon,19,cheese butter,0.0,low
54,melon,20,cherry,0.17647,high
54,melon,21,chicken duck,0.0,low
54,melon,22,chocolate,0.0,low
54,melon,23,cilantro mint,0.23529,high
54,melon,24,coffee,0.0,low
54,melon,25,corn,0.0,low
54,melon,26,crab,0.0,low
54,melon,27,cucumber,0.0,low
54,melon,28,date,0.0,low
54,melon,29,dried cranberries,0.0,low
54,melon,30,egg,0.0,low
54,melon,31,egg tart,0.0,low
54,melon,32,eggplant,0.0,low
54,melon,33,enoki mushroom,0.0,low
54,melon,34,fig,0.0,low
54,melon,35,fish,0.0,low
54,melon,36,french beans,0.0,low
54,melon,37,french fries,0.0,low
54,melon,38,fried meat,0.0,low
54,melon,39,garlic,0.0,low
54,melon,40,ginger,0.0,low
54,melon,41,grape,0.47059,high
54,melon,42,green beans,0.0,low
54,melon,43,hamburg,0.0,low
54,melon,44,hanamaki baozi,0.0,low
54,melon,45,ice cream,0.23529,high
54,melon,46,juice,0.05882,high
54,melon,47,kelp,0.0,low
54,melon,48,king oyster mushroom,0.0,low
54,melon,49,kiwi,0.29412,high
54,melon,50,lamb,0.0,low
54,melon,51,lemon,0.0,low
54,melon,52,lettuce,0.0,low
54,melon,53,mango,0.0,low
54,melon,55,milk,0.0,low
54,melon,56,milkshake,0.05882,high
54,melon,57,noodles,0.0,low
54,melon,58,okra,0.0,low
54,melon,59,olives,0.0,low
54,melon,60,onion,0.05882,high
54,melon,61,orange,0.17647,high
54,melon,62,other ingredients,0.0,low
54,melon,63,oyster mushroom,0.0,low
54,melon,64,pasta,0.0,low
54,melon,65,peach,0.0,low
54,melon,66,peanut,0.0,low
54,melon,67,pear,0.0,low
54,melon,68,pepper,0.0,low
54,melon,69,pie,0.17647,high
54,melon,70,pineapple,0.23529,high
54,melon,71,pizza,0.05882,high
54,melon,72,popcorn,0.0,low
54,melon,73,pork,0.05882,high
54,melon,74,potato,0.05882,high
54,melon,75,pudding,0.05882,high
54,melon,76,pumpkin,0.0,low
54,melon,77,rape,0.0,low
54,melon,78,raspberry,0.11765,high
54,melon,79,red beans,0.0,low
54,melon,80,rice,0.0,low
54,melon,81,salad,0.0,low
54,melon,82,sauce,0.05882,high
54,melon,83,sausage,0.0,low
54,melon,84,seaweed,0.0,low
54,melon,85,shellfish,0.0,low
54,melon,86,shiitake,0.05882,high
54,melon,87,shrimp,0.0,low
54,melon,88,snow peas,0.0,low
54,melon,89,soup,0.0,low
54,melon,90,soy,0.0,low
54,melon,91,spring onion,0.0,low
54,melon,92,steak,0.11765,high
54,melon,93,strawberry,0.52941,high
54,melon,94,tea,0.0,low
54,melon,95,tofu,0.0,low
54,melon,96,tomato,0.05882,high
54,melon,97,walnut,0.0,low
54,melon,98,watermelon,0.11765,high
54,melon,99,white button mushroom,0.0,low
54,melon,100,white radish,0.0,low
54,melon,101,wine,0.0,low
54,melon,102,wonton dumplings,0.0,low
55,milk,0,almond,0.04,medium
55,milk,1,apple,0.0,low
55,milk,2,apricot,0.0,low
55,milk,3,asparagus,0.0,low
55,milk,4,avocado,0.0,low
55,milk,5,bamboo shoots,0.0,low
55,milk,6,banana,0.12,high
55,milk,7,bean sprouts,0.0,low
55,milk,8,biscuit,0.2,high
55,milk,9,blueberry,0.04,medium
55,milk,10,bread,0.2,high
55,milk,11,broccoli,0.0,low
55,milk,12,cabbage,0.0,low
55,milk,13,cake,0.16,high
55,milk,14,candy,0.0,low
55,milk,15,carrot,0.04,medium
55,milk,16,cashew,0.0,low
55,milk,17,cauliflower,0.0,low
55,milk,18,celery stick,0.04,medium
55,milk,19,cheese butter,0.0,low
55,milk,20,cherry,0.0,low
55,milk,21,chicken duck,0.08,high
55,milk,22,chocolate,0.0,low
55,milk,23,cilantro mint,0.12,high
55,milk,24,coffee,0.08,high
55,milk,25,corn,0.04,medium
55,milk,26,crab,0.0,low
55,milk,27,cucumber,0.12,high
55,milk,28,date,0.0,low
55,milk,29,dried cranberries,0.0,low
55,milk,30,egg,0.08,high
55,milk,31,egg tart,0.04,medium
55,milk,32,eggplant,0.0,low
55,milk,33,enoki mushroom,0.0,low
55,milk,34,fig,0.0,low
55,milk,35,fish,0.04,medium
55,milk,36,french beans,0.0,low
55,milk,37,french fries,0.04,medium
55,milk,38,fried meat,0.04,medium
55,milk,39,garlic,0.0,low
55,milk,40,ginger,0.0,low
55,milk,41,grape,0.08,high
55,milk,42,green beans,0.0,low
55,milk,43,hamburg,0.0,low
55,milk,44,hanamaki baozi,0.0,low
55,milk,45,ice cream,0.0,low
55,milk,46,juice,0.04,medium
55,milk,47,kelp,0.0,low
55,milk,48,king oyster mushroom,0.0,low
55,milk,49,kiwi,0.0,low
55,milk,50,lamb,0.0,low
55,milk,51,lemon,0.08,high
55,milk,52,lettuce,0.04,medium
55,milk,53,mango,0.0,low
55,milk,54,melon,0.0,low
55,milk,56,milkshake,0.0,low
55,milk,57,noodles,0.0,low
55,milk,58,okra,0.0,low
55,milk,59,olives,0.0,low
55,milk,60,onion,0.0,low
55,milk,61,orange,0.12,high
55,milk,62,other ingredients,0.04,medium
55,milk,63,oyster mushroom,0.0,low
55,milk,64,pasta,0.0,low
55,milk,65,peach,0.0,low
55,milk,66,peanut,0.0,low
55,milk,67,pear,0.0,low
55,milk,68,pepper,0.04,medium
55,milk,69,pie,0.12,high
55,milk,70,pineapple,0.0,low
55,milk,71,pizza,0.0,low
55,milk,72,popcorn,0.0,low
55,milk,73,pork,0.0,low
55,milk,74,potato,0.0,low
55,milk,75,pudding,0.0,low
55,milk,76,pumpkin,0.0,low
55,milk,77,rape,0.0,low
55,milk,78,raspberry,0.0,low
55,milk,79,red beans,0.0,low
55,milk,80,rice,0.0,low
55,milk,81,salad,0.0,low
55,milk,82,sauce,0.04,medium
55,milk,83,sausage,0.0,low
55,milk,84,seaweed,0.0,low
55,milk,85,shellfish,0.0,low
55,milk,86,shiitake,0.0,low
55,milk,87,shrimp,0.0,low
55,milk,88,snow peas,0.0,low
55,milk,89,soup,0.0,low
55,milk,90,soy,0.0,low
55,milk,91,spring onion,0.0,low
55,milk,92,steak,0.0,low
55,milk,93,strawberry,0.08,high
55,milk,94,tea,0.0,low
55,milk,95,tofu,0.0,low
55,milk,96,tomato,0.0,low
55,milk,97,walnut,0.04,medium
55,milk,98,watermelon,0.0,low
55,milk,99,white button mushroom,0.0,low
55,milk,100,white radish,0.0,low
55,milk,101,wine,0.0,low
55,milk,102,wonton dumplings,0.0,low
56,milkshake,0,almond,0.01887,medium
56,milkshake,1,apple,0.07547,high
56,milkshake,2,apricot,0.0,low
56,milkshake,3,asparagus,0.01887,medium
56,milkshake,4,avocado,0.0,low
56,milkshake,5,bamboo shoots,0.0,low
56,milkshake,6,banana,0.26415,high
56,milkshake,7,bean sprouts,0.0,low
56,milkshake,8,biscuit,0.01887,medium
56,milkshake,9,blueberry,0.13208,high
56,milkshake,10,bread,0.01887,medium
56,milkshake,11,broccoli,0.01887,medium
56,milkshake,12,cabbage,0.01887,medium
56,milkshake,13,cake,0.0,low
56,milkshake,14,candy,0.0,low
56,milkshake,15,carrot,0.01887,medium
56,milkshake,16,cashew,0.0,low
56,milkshake,17,cauliflower,0.0,low
56,milkshake,18,celery stick,0.01887,medium
56,milkshake,19,cheese butter,0.0,low
56,milkshake,20,cherry,0.09434,high
56,milkshake,21,chicken duck,0.03774,medium
56,milkshake,22,chocolate,0.01887,medium
56,milkshake,23,cilantro mint,0.13208,high
56,milkshake,24,coffee,0.0,low
56,milkshake,25,corn,0.0,low
56,milkshake,26,crab,0.0,low
56,milkshake,27,cucumber,0.01887,medium
56,milkshake,28,date,0.0,low
56,milkshake,29,dried cranberries,0.0,low
56,milkshake,30,egg,0.0,low
56,milkshake,31,egg tart,0.0,low
56,milkshake,32,eggplant,0.0,low
56,milkshake,33,enoki mushroom,0.0,low
56,milkshake,34,fig,0.0,low
56,milkshake,35,fish,0.01887,medium
56,milkshake,36,french beans,0.03774,medium
56,milkshake,37,french fries,0.0,low
56,milkshake,38,fried meat,0.0,low
56,milkshake,39,garlic,0.0,low
56,milkshake,40,ginger,0.0,low
56,milkshake,41,grape,0.0566,high
56,milkshake,42,green beans,0.0,low
56,milkshake,43,hamburg,0.0,low
56,milkshake,44,hanamaki baozi,0.0,low
56,milkshake,45,ice cream,0.0566,high
56,milkshake,46,juice,0.0,low
56,milkshake,47,kelp,0.0,low
56,milkshake,48,king oyster mushroom,0.0,low
56,milkshake,49,kiwi,0.01887,medium
56,milkshake,50,lamb,0.0,low
56,milkshake,51,lemon,0.0566,high
56,milkshake,52,lettuce,0.0,low
56,milkshake,53,mango,0.01887,medium
56,milkshake,54,melon,0.01887,medium
56,milkshake,55,milk,0.0,low
56,milkshake,57,noodles,0.0,low
56,milkshake,58,okra,0.0,low
56,milkshake,59,olives,0.0,low
56,milkshake,60,onion,0.0,low
56,milkshake,61,orange,0.13208,high
56,milkshake,62,other ingredients,0.01887,medium
56,milkshake,63,oyster mushroom,0.0,low
56,milkshake,64,pasta,0.01887,medium
56,milkshake,65,peach,0.0566,high
56,milkshake,66,peanut,0.0,low
56,milkshake,67,pear,0.0,low
56,milkshake,68,pepper,0.0566,high
56,milkshake,69,pie,0.01887,medium
56,milkshake,70,pineapple,0.0566,high
56,milkshake,71,pizza,0.0,low
56,milkshake,72,popcorn,0.0,low
56,milkshake,73,pork,0.01887,medium
56,milkshake,74,potato,0.0,low
56,milkshake,75,pudding,0.0,low
56,milkshake,76,pumpkin,0.0,low
56,milkshake,77,rape,0.0,low
56,milkshake,78,raspberry,0.03774,medium
56,milkshake,79,red beans,0.0,low
56,milkshake,80,rice,0.01887,medium
56,milkshake,81,salad,0.0,low
56,milkshake,82,sauce,0.0,low
56,milkshake,83,sausage,0.0,low
56,milkshake,84,seaweed,0.0,low
56,milkshake,85,shellfish,0.0,low
56,milkshake,86,shiitake,0.0,low
56,milkshake,87,shrimp,0.0,low
56,milkshake,88,snow peas,0.0,low
56,milkshake,89,soup,0.0,low
56,milkshake,90,soy,0.0,low
56,milkshake,91,spring onion,0.01887,medium
56,milkshake,92,steak,0.0,low
56,milkshake,93,strawberry,0.43396,high
56,milkshake,94,tea,0.01887,medium
56,milkshake,95,tofu,0.0,low
56,milkshake,96,tomato,0.07547,high
56,milkshake,97,walnut,0.01887,medium
56,milkshake,98,watermelon,0.0,low
56,milkshake,99,white button mushroom,0.0,low
56,milkshake,100,white radish,0.0,low
56,milkshake,101,wine,0.0,low
56,milkshake,102,wonton dumplings,0.0,low
57,noodles,0,almond,0.0,low
57,noodles,1,apple,0.0,low
57,noodles,2,apricot,0.0,low
57,noodles,3,asparagus,0.02837,medium
57,noodles,4,avocado,0.0,low
57,noodles,5,bamboo shoots,0.0,low
57,noodles,6,banana,0.0,low
57,noodles,7,bean sprouts,0.0,low
57,noodles,8,biscuit,0.00709,medium
57,noodles,9,blueberry,0.0,low
57,noodles,10,bread,0.14894,high
57,noodles,11,broccoli,0.26241,high
57,noodles,12,cabbage,0.01418,medium
57,noodles,13,cake,0.0,low
57,noodles,14,candy,0.0,low
57,noodles,15,carrot,0.19149,high
57,noodles,16,cashew,0.0,low
57,noodles,17,cauliflower,0.04255,medium
57,noodles,18,celery stick,0.0,low
57,noodles,19,cheese butter,0.03546,medium
57,noodles,20,cherry,0.0,low
57,noodles,21,chicken duck,0.32624,high
57,noodles,22,chocolate,0.0,low
57,noodles,23,cilantro mint,0.11348,high
57,noodles,24,coffee,0.0,low
57,noodles,25,corn,0.07092,high
57,noodles,26,crab,0.0,low
57,noodles,27,cucumber,0.04255,medium
57,noodles,28,date,0.0,low
57,noodles,29,dried cranberries,0.0,low
57,noodles,30,egg,0.04255,medium
57,noodles,31,egg tart,0.0,low
57,noodles,32,eggplant,0.00709,medium
57,noodles,33,enoki mushroom,0.0,low
57,noodles,34,fig,0.0,low
57,noodles,35,fish,0.01418,medium
57,noodles,36,french beans,0.10638,high
57,noodles,37,french fries,0.0,low
57,noodles,38,fried meat,0.02837,medium
57,noodles,39,garlic,0.02128,medium
57,noodles,40,ginger,0.0,low
57,noodles,41,grape,0.01418,medium
57,noodles,42,green beans,0.04965,medium
57,noodles,43,hamburg,0.0,low
57,noodles,44,hanamaki baozi,0.00709,medium
57,noodles,45,ice cream,0.02837,medium
57,noodles,46,juice,0.0,low
57,noodles,47,kelp,0.0,low
57,noodles,48,king oyster mushroom,0.0,low
57,noodles,49,kiwi,0.0,low
57,noodles,50,lamb,0.00709,medium
57,noodles,51,lemon,0.07092,high
57,noodles,52,lettuce,0.02837,medium
57,noodles,53,mango,0.0,low
57,noodles,54,melon,0.0,low
57,noodles,55,milk,0.0,low
57,noodles,56,milkshake,0.0,low
57,noodles,58,okra,0.0,low
57,noodles,59,olives,0.0,low
57,noodles,60,onion,0.08511,high
57,noodles,61,orange,0.00709,medium
57,noodles,62,other ingredients,0.02837,medium
57,noodles,63,oyster mushroom,0.0,low
57,noodles,64,pasta,0.00709,medium
57,noodles,65,peach,0.0,low
57,noodles,66,peanut,0.0,low
57,noodles,67,pear,0.00709,medium
57,noodles,68,pepper,0.04255,medium
57,noodles,69,pie,0.01418,medium
57,noodles,70,pineapple,0.0,low
57,noodles,71,pizza,0.00709,medium
57,noodles,72,popcorn,0.0,low
57,noodles,73,pork,0.16312,high
57,noodles,74,potato,0.04255,medium
57,noodles,75,pudding,0.0,low
57,noodles,76,pumpkin,0.0,low
57,noodles,77,rape,0.02837,medium
57,noodles,78,raspberry,0.0,low
57,noodles,79,red beans,0.0,low
57,noodles,80,rice,0.0,low
57,noodles,81,salad,0.0,low
57,noodles,82,sauce,0.1773,high
57,noodles,83,sausage,0.02128,medium
57,noodles,84,seaweed,0.0,low
57,noodles,85,shellfish,0.00709,medium
57,noodles,86,shiitake,0.03546,medium
57,noodles,87,shrimp,0.07801,high
57,noodles,88,snow peas,0.00709,medium
57,noodles,89,soup,0.0,low
57,noodles,90,soy,0.00709,medium
57,noodles,91,spring onion,0.02128,medium
57,noodles,92,steak,0.1773,high
57,noodles,93,strawberry,0.0,low
57,noodles,94,tea,0.00709,medium
57,noodles,95,tofu,0.0,low
57,noodles,96,tomato,0.13475,high
57,noodles,97,walnut,0.0,low
57,noodles,98,watermelon,0.0,low
57,noodles,99,white button mushroom,0.04255,medium
57,noodles,100,white radish,0.0,low
57,noodles,101,wine,0.00709,medium
57,noodles,102,wonton dumplings,0.0,low
58,okra,0,almond,0.0,low
58,okra,1,apple,0.0,low
58,okra,2,apricot,0.0,low
58,okra,3,asparagus,0.0,low
58,okra,4,avocado,0.0,low
58,okra,5,bamboo shoots,0.0,low
58,okra,6,banana,0.0,low
58,okra,7,bean sprouts,0.0,low
58,okra,8,biscuit,0.0,low
58,okra,9,blueberry,0.0,low
58,okra,10,bread,0.0,low
58,okra,11,broccoli,0.0,low
58,okra,12,cabbage,0.0,low
58,okra,13,cake,0.0,low
58,okra,14,candy,0.0,low
58,okra,15,carrot,0.0,low
58,okra,16,cashew,0.0,low
58,okra,17,cauliflower,0.0,low
58,okra,18,celery stick,0.0,low
58,okra,19,cheese butter,0.0,low
58,okra,20,cherry,0.0,low
58,okra,21,chicken duck,0.33333,high
58,okra,22,chocolate,0.0,low
58,okra,23,cilantro mint,0.0,low
58,okra,24,coffee,0.0,low
58,okra,25,corn,0.0,low
58,okra,26,crab,0.0,low
58,okra,27,cucumber,0.0,low
58,okra,28,date,0.0,low
58,okra,29,dried cranberries,0.0,low
58,okra,30,egg,0.0,low
58,okra,31,egg tart,0.0,low
58,okra,32,eggplant,0.0,low
58,okra,33,enoki mushroom,0.0,low
58,okra,34,fig,0.0,low
58,okra,35,fish,0.0,low
58,okra,36,french beans,0.0,low
58,okra,37,french fries,0.0,low
58,okra,38,fried meat,0.0,low
58,okra,39,garlic,0.0,low
58,okra,40,ginger,0.0,low
58,okra,41,grape,0.0,low
58,okra,42,green beans,0.0,low
58,okra,43,hamburg,0.0,low
58,okra,44,hanamaki baozi,0.0,low
58,okra,45,ice cream,0.0,low
58,okra,46,juice,0.0,low
58,okra,47,kelp,0.0,low
58,okra,48,king oyster mushroom,0.0,low
58,okra,49,kiwi,0.0,low
58,okra,50,lamb,0.0,low
58,okra,51,lemon,0.0,low
58,okra,52,lettuce,0.33333,high
58,okra,53,mango,0.0,low
58,okra,54,melon,0.0,low
58,okra,55,milk,0.0,low
58,okra,56,milkshake,0.0,low
58,okra,57,noodles,0.0,low
58,okra,59,olives,0.0,low
58,okra,60,onion,0.0,low
58,okra,61,orange,0.0,low
58,okra,62,other ingredients,0.0,low
58,okra,63,oyster mushroom,0.0,low
58,okra,64,pasta,0.0,low
58,okra,65,peach,0.0,low
58,okra,66,peanut,0.0,low
58,okra,67,pear,0.0,low
58,okra,68,pepper,0.0,low
58,okra,69,pie,0.0,low
58,okra,70,pineapple,0.0,low
58,okra,71,pizza,0.0,low
58,okra,72,popcorn,0.0,low
58,okra,73,pork,0.0,low
58,okra,74,potato,0.33333,high
58,okra,75,pudding,0.0,low
58,okra,76,pumpkin,0.0,low
58,okra,77,rape,0.0,low
58,okra,78,raspberry,0.0,low
58,okra,79,red beans,0.0,low
58,okra,80,rice,0.0,low
58,okra,81,salad,0.0,low
58,okra,82,sauce,0.66667,high
58,okra,83,sausage,0.0,low
58,okra,84,seaweed,0.0,low
58,okra,85,shellfish,0.0,low
58,okra,86,shiitake,0.0,low
58,okra,87,shrimp,0.0,low
58,okra,88,snow peas,0.0,low
58,okra,89,soup,0.0,low
58,okra,90,soy,0.0,low
58,okra,91,spring onion,0.0,low
58,okra,92,steak,0.66667,high
58,okra,93,strawberry,0.0,low
58,okra,94,tea,0.0,low
58,okra,95,tofu,0.0,low
58,okra,96,tomato,0.0,low
58,okra,97,walnut,0.0,low
58,okra,98,watermelon,0.0,low
58,okra,99,white button mushroom,0.0,low
58,okra,100,white radish,0.0,low
58,okra,101,wine,0.0,low
58,okra,102,wonton dumplings,0.0,low
59,olives,0,almond,0.0,low
59,olives,1,apple,0.07143,high
59,olives,2,apricot,0.0,low
59,olives,3,asparagus,0.0,low
59,olives,4,avocado,0.0,low
59,olives,5,bamboo shoots,0.0,low
59,olives,6,banana,0.0,low
59,olives,7,bean sprouts,0.0,low
59,olives,8,biscuit,0.07143,high
59,olives,9,blueberry,0.0,low
59,olives,10,bread,0.17857,high
59,olives,11,broccoli,0.10714,high
59,olives,12,cabbage,0.03571,medium
59,olives,13,cake,0.0,low
59,olives,14,candy,0.0,low
59,olives,15,carrot,0.28571,high
59,olives,16,cashew,0.0,low
59,olives,17,cauliflower,0.07143,high
59,olives,18,celery stick,0.10714,high
59,olives,19,cheese butter,0.14286,high
59,olives,20,cherry,0.03571,medium
59,olives,21,chicken duck,0.03571,medium
59,olives,22,chocolate,0.0,low
59,olives,23,cilantro mint,0.21429,high
59,olives,24,coffee,0.0,low
59,olives,25,corn,0.03571,medium
59,olives,26,crab,0.0,low
59,olives,27,cucumber,0.57143,high
59,olives,28,date,0.0,low
59,olives,29,dried cranberries,0.0,low
59,olives,30,egg,0.07143,high
59,olives,31,egg tart,0.0,low
59,olives,32,eggplant,0.0,low
59,olives,33,enoki mushroom,0.0,low
59,olives,34,fig,0.0,low
59,olives,35,fish,0.10714,high
59,olives,36,french beans,0.0,low
59,olives,37,french fries,0.0,low
59,olives,38,fried meat,0.03571,medium
59,olives,39,garlic,0.0,low
59,olives,40,ginger,0.0,low
59,olives,41,grape,0.03571,medium
59,olives,42,green beans,0.0,low
59,olives,43,hamburg,0.0,low
59,olives,44,hanamaki baozi,0.03571,medium
59,olives,45,ice cream,0.14286,high
59,olives,46,juice,0.03571,medium
59,olives,47,kelp,0.0,low
59,olives,48,king oyster mushroom,0.0,low
59,olives,49,kiwi,0.0,low
59,olives,50,lamb,0.0,low
59,olives,51,lemon,0.14286,high
59,olives,52,lettuce,0.14286,high
59,olives,53,mango,0.0,low
59,olives,54,melon,0.0,low
59,olives,55,milk,0.0,low
59,olives,56,milkshake,0.0,low
59,olives,57,noodles,0.0,low
59,olives,58,okra,0.0,low
59,olives,60,onion,0.14286,high
59,olives,61,orange,0.0,low
59,olives,62,other ingredients,0.07143,high
59,olives,63,oyster mushroom,0.0,low
59,olives,64,pasta,0.0,low
59,olives,65,peach,0.0,low
59,olives,66,peanut,0.0,low
59,olives,67,pear,0.03571,medium
59,olives,68,pepper,0.21429,high
59,olives,69,pie,0.17857,high
59,olives,70,pineapple,0.0,low
59,olives,71,pizza,0.0,low
59,olives,72,popcorn,0.0,low
59,olives,73,pork,0.03571,medium
59,olives,74,potato,0.28571,high
59,olives,75,pudding,0.0,low
59,olives,76,pumpkin,0.03571,medium
59,olives,77,rape,0.03571,medium
